route_id,service_id,trip_id,route_long_name,route_type,origin_stop_id,destination_stop_id,n_stops,origin_stop_name,origin_stop_lat,origin_stop_lon,destination_stop_name,destination_stop_lat,destination_stop_lon,country,source,arrival_hh,departure_hh,departure_minutes,arrival_minutes,duration_minutes,is_night_trip
20045,2704,1168294,,2,488265,446629,12,Viersen,51.254948,6.403896,Duisburg Hbf,51.429787,6.775903,DE,mobilitydatabase,5,4,285.0,324.0,39.0,True
20045,2704,1282707,,2,482191,321586,16,Kohlscheid,50.83173,6.074485,Krefeld Hbf,51.325718,6.569885,DE,mobilitydatabase,24,23,1426.0,1498.0,72.0,True
20045,2704,1337189,,2,482191,321586,16,Kohlscheid,50.83173,6.074485,Krefeld Hbf,51.325718,6.569885,DE,mobilitydatabase,23,22,1368.0,1438.0,70.0,True
20045,2704,764020,,2,321586,482191,16,Krefeld Hbf,51.325718,6.569885,Kohlscheid,50.83173,6.074485,DE,mobilitydatabase,24,23,1384.0,1454.0,70.0,True
20045,2704,945796,,2,321586,573088,5,Krefeld Hbf,51.325718,6.569885,Mönchengladbach Hbf,51.196583,6.446111,DE,mobilitydatabase,24,24,1444.0,1464.0,20.0,True
20045,2704,950738,,2,482191,321586,16,Kohlscheid,50.83173,6.074485,Krefeld Hbf,51.325718,6.569885,DE,mobilitydatabase,22,21,1308.0,1378.0,70.0,True
20045,2827,1090406,,2,482191,446629,24,Kohlscheid,50.83173,6.074485,Duisburg Hbf,51.429787,6.775903,DE,mobilitydatabase,23,21,1308.0,1404.0,96.0,True
20045,2827,149130,,2,482191,446629,24,Kohlscheid,50.83173,6.074485,Duisburg Hbf,51.429787,6.775903,DE,mobilitydatabase,24,22,1368.0,1464.0,96.0,True
20045,2938,1370148,,2,488265,446629,12,Viersen,51.254948,6.403896,Duisburg Hbf,51.429787,6.775903,DE,mobilitydatabase,3,2,165.0,204.0,39.0,True
20045,2938,206526,,2,446629,488265,12,Duisburg Hbf,51.429787,6.775903,Viersen,51.254948,6.403896,DE,mobilitydatabase,4,3,215.0,252.0,37.0,True
20045,2938,980260,,2,488265,446629,12,Viersen,51.254948,6.403896,Duisburg Hbf,51.429787,6.775903,DE,mobilitydatabase,2,1,105.0,144.0,39.0,True
20045,3016,393242,,2,482191,446629,24,Kohlscheid,50.83173,6.074485,Duisburg Hbf,51.429787,6.775903,DE,mobilitydatabase,25,23,1426.0,1524.0,98.0,True
20045,3060,1163849,,2,573088,446629,13,Mönchengladbach Hbf,51.196583,6.446111,Duisburg Hbf,51.429787,6.775903,DE,mobilitydatabase,2,1,98.0,144.0,46.0,True
20045,3097,1159121,,2,446629,488265,12,Duisburg Hbf,51.429787,6.775903,Viersen,51.254948,6.403896,DE,mobilitydatabase,1,0,35.0,72.0,37.0,True
20045,3097,91530,,2,446629,488265,12,Duisburg Hbf,51.429787,6.775903,Viersen,51.254948,6.403896,DE,mobilitydatabase,2,1,95.0,132.0,37.0,True
20045,3200,1337562,,2,634721,482191,28,Essen Hbf,51.451355,7.014793,Kohlscheid,50.83173,6.074485,DE,mobilitydatabase,23,21,1276.0,1394.0,118.0,True
20045,3200,445366,,2,21299,482191,12,Heinsberg(Rheinl),51.065037,6.098881,Kohlscheid,50.83173,6.074485,DE,mobilitydatabase,23,22,1351.0,1394.0,43.0,True
20045,3200,667003,,2,21299,482191,12,Heinsberg(Rheinl),51.065037,6.098881,Kohlscheid,50.83173,6.074485,DE,mobilitydatabase,24,23,1411.0,1454.0,43.0,True
20045,3217,1126745,,2,634721,482191,28,Essen Hbf,51.451355,7.014793,Kohlscheid,50.83173,6.074485,DE,mobilitydatabase,7,5,316.0,434.0,118.0,True
20045,3217,748319,,2,482191,21299,12,Kohlscheid,50.83173,6.074485,Heinsberg(Rheinl),51.065037,6.098881,DE,mobilitydatabase,6,5,348.0,387.0,39.0,True
20045,3231,1281002,,2,446629,482191,24,Duisburg Hbf,51.429787,6.775903,Kohlscheid,50.83173,6.074485,DE,mobilitydatabase,25,23,1415.0,1514.0,99.0,True
20045,3276,186711,,2,573088,482191,12,Mönchengladbach Hbf,51.196583,6.446111,Kohlscheid,50.83173,6.074485,DE,mobilitydatabase,5,4,267.0,314.0,47.0,True
20045,3276,550602,,2,573088,634721,17,Mönchengladbach Hbf,51.196583,6.446111,Essen Hbf,51.451355,7.014793,DE,mobilitydatabase,5,4,278.0,343.0,65.0,True
20045,3356,1305096,,2,482191,21299,12,Kohlscheid,50.83173,6.074485,Heinsberg(Rheinl),51.065037,6.098881,DE,mobilitydatabase,22,21,1308.0,1347.0,39.0,True
20045,3356,1407227,,2,482191,21299,12,Kohlscheid,50.83173,6.074485,Heinsberg(Rheinl),51.065037,6.098881,DE,mobilitydatabase,23,22,1368.0,1407.0,39.0,True
20045,3356,255762,,2,482191,21299,12,Kohlscheid,50.83173,6.074485,Heinsberg(Rheinl),51.065037,6.098881,DE,mobilitydatabase,24,23,1426.0,1467.0,41.0,True
20045,3396,1148544,,2,573088,482191,12,Mönchengladbach Hbf,51.196583,6.446111,Kohlscheid,50.83173,6.074485,DE,mobilitydatabase,6,5,327.0,374.0,47.0,True
20045,3396,1448079,,2,446629,482191,24,Duisburg Hbf,51.429787,6.775903,Kohlscheid,50.83173,6.074485,DE,mobilitydatabase,7,5,335.0,434.0,99.0,True
20045,3396,707706,,2,446629,573088,13,Duisburg Hbf,51.429787,6.775903,Mönchengladbach Hbf,51.196583,6.446111,DE,mobilitydatabase,5,4,275.0,320.0,45.0,True
20045,3470,1401952,,2,444216,446629,10,Anrath,51.285538,6.45023,Duisburg Hbf,51.429787,6.775903,DE,mobilitydatabase,24,23,1430.0,1464.0,34.0,True
20045,3470,305311,,2,640234,21299,8,Lindern,50.99684,6.207467,Heinsberg(Rheinl),51.065037,6.098881,DE,mobilitydatabase,23,23,1391.0,1407.0,16.0,True
20045,3470,332164,,2,444216,446629,10,Anrath,51.285538,6.45023,Duisburg Hbf,51.429787,6.775903,DE,mobilitydatabase,25,24,1490.0,1524.0,34.0,True
20045,3470,3927,,2,444216,446629,11,Anrath,51.285538,6.45023,Duisburg Hbf,51.429787,6.775903,DE,mobilitydatabase,23,22,1370.0,1404.0,34.0,True
20045,3470,853676,,2,640234,21299,8,Lindern,50.99684,6.207467,Heinsberg(Rheinl),51.065037,6.098881,DE,mobilitydatabase,22,22,1331.0,1347.0,16.0,True
20045,3504,549218,,2,488265,634721,16,Viersen,51.254948,6.403896,Essen Hbf,51.451355,7.014793,DE,mobilitydatabase,5,4,285.0,343.0,58.0,True
20045,3685,54069,,2,488265,353882,17,Viersen,51.254948,6.403896,Essen-Steele,51.450684,7.075552,DE,mobilitydatabase,5,4,285.0,349.0,64.0,True
20045,3720,1211337,,2,573088,446629,13,Mönchengladbach Hbf,51.196583,6.446111,Duisburg Hbf,51.429787,6.775903,DE,mobilitydatabase,6,5,338.0,386.0,48.0,True
20045,3720,645878,,2,446629,573088,13,Duisburg Hbf,51.429787,6.775903,Mönchengladbach Hbf,51.196583,6.446111,DE,mobilitydatabase,6,5,335.0,380.0,45.0,True
20045,376,1135134,,2,588603,573088,10,Rheinhausen,51.393505,6.706484,Mönchengladbach Hbf,51.196583,6.446111,DE,mobilitydatabase,24,23,1424.0,1460.0,36.0,True
20045,376,1383329,,2,321586,573088,5,Krefeld Hbf,51.325718,6.569885,Mönchengladbach Hbf,51.196583,6.446111,DE,mobilitydatabase,1,1,64.0,84.0,20.0,True
20045,376,175336,,2,588603,482191,21,Rheinhausen,51.393505,6.706484,Kohlscheid,50.83173,6.074485,DE,mobilitydatabase,24,22,1364.0,1454.0,90.0,True
20045,376,313776,,2,482191,588603,21,Kohlscheid,50.83173,6.074485,Rheinhausen,51.393505,6.706484,DE,mobilitydatabase,22,20,1248.0,1333.0,85.0,True
20045,376,511458,,2,482191,588603,21,Kohlscheid,50.83173,6.074485,Rheinhausen,51.393505,6.706484,DE,mobilitydatabase,24,22,1368.0,1453.0,85.0,True
20045,376,711109,,2,482191,588603,21,Kohlscheid,50.83173,6.074485,Rheinhausen,51.393505,6.706484,DE,mobilitydatabase,23,21,1308.0,1393.0,85.0,True
20045,3793,1400596,,2,446629,573088,13,Duisburg Hbf,51.429787,6.775903,Mönchengladbach Hbf,51.196583,6.446111,DE,mobilitydatabase,22,21,1295.0,1340.0,45.0,True
20045,3793,42569,,2,446629,573088,13,Duisburg Hbf,51.429787,6.775903,Mönchengladbach Hbf,51.196583,6.446111,DE,mobilitydatabase,23,22,1355.0,1400.0,45.0,True
20045,3793,438909,,2,573088,446629,13,Mönchengladbach Hbf,51.196583,6.446111,Duisburg Hbf,51.429787,6.775903,DE,mobilitydatabase,23,22,1358.0,1404.0,46.0,True
20045,3793,945177,,2,446629,573088,13,Duisburg Hbf,51.429787,6.775903,Mönchengladbach Hbf,51.196583,6.446111,DE,mobilitydatabase,24,23,1415.0,1460.0,45.0,True
20045,3890,1063106,,2,446629,573088,13,Duisburg Hbf,51.429787,6.775903,Mönchengladbach Hbf,51.196583,6.446111,DE,mobilitydatabase,1,0,35.0,80.0,45.0,True
20045,3890,1427671,,2,573088,446629,13,Mönchengladbach Hbf,51.196583,6.446111,Duisburg Hbf,51.429787,6.775903,DE,mobilitydatabase,1,0,38.0,84.0,46.0,True
20045,3890,857915,,2,446629,573088,13,Duisburg Hbf,51.429787,6.775903,Mönchengladbach Hbf,51.196583,6.446111,DE,mobilitydatabase,2,1,95.0,140.0,45.0,True
20045,3951,218303,,2,446629,573088,13,Duisburg Hbf,51.429787,6.775903,Mönchengladbach Hbf,51.196583,6.446111,DE,mobilitydatabase,2,1,95.0,140.0,45.0,True
20045,3951,3731,,2,446629,573088,13,Duisburg Hbf,51.429787,6.775903,Mönchengladbach Hbf,51.196583,6.446111,DE,mobilitydatabase,1,0,35.0,80.0,45.0,True
20045,569,1222523,,2,446629,444216,11,Duisburg Hbf,51.429787,6.775903,Anrath,51.285538,6.45023,DE,mobilitydatabase,23,22,1355.0,1387.0,32.0,True
20045,569,1287603,,2,446629,444216,11,Duisburg Hbf,51.429787,6.775903,Anrath,51.285538,6.45023,DE,mobilitydatabase,24,23,1415.0,1447.0,32.0,True
20045,569,267161,,2,444216,446629,11,Anrath,51.285538,6.45023,Duisburg Hbf,51.429787,6.775903,DE,mobilitydatabase,23,22,1370.0,1404.0,34.0,True
20045,569,378046,,2,444216,446629,11,Anrath,51.285538,6.45023,Duisburg Hbf,51.429787,6.775903,DE,mobilitydatabase,24,23,1430.0,1464.0,34.0,True
20045,569,385696,,2,446629,444216,11,Duisburg Hbf,51.429787,6.775903,Anrath,51.285538,6.45023,DE,mobilitydatabase,22,21,1295.0,1327.0,32.0,True
20045,57,1371918,,2,446629,573088,13,Duisburg Hbf,51.429787,6.775903,Mönchengladbach Hbf,51.196583,6.446111,DE,mobilitydatabase,3,2,155.0,200.0,45.0,True
20045,57,800432,,2,446629,573088,13,Duisburg Hbf,51.429787,6.775903,Mönchengladbach Hbf,51.196583,6.446111,DE,mobilitydatabase,5,4,275.0,320.0,45.0,True
20045,755,1169861,,2,482191,446629,24,Kohlscheid,50.83173,6.074485,Duisburg Hbf,51.429787,6.775903,DE,mobilitydatabase,2,0,48.0,144.0,96.0,True
20045,755,1278596,,2,482191,573088,12,Kohlscheid,50.83173,6.074485,Mönchengladbach Hbf,51.196583,6.446111,DE,mobilitydatabase,3,2,168.0,217.0,49.0,True
20045,755,405618,,2,21299,482191,12,Heinsberg(Rheinl),51.065037,6.098881,Kohlscheid,50.83173,6.074485,DE,mobilitydatabase,2,1,91.0,134.0,43.0,True
20045,755,541788,,2,482191,21299,12,Kohlscheid,50.83173,6.074485,Heinsberg(Rheinl),51.065037,6.098881,DE,mobilitydatabase,1,0,48.0,87.0,39.0,True
20045,952,930294,,2,446629,573088,13,Duisburg Hbf,51.429787,6.775903,Mönchengladbach Hbf,51.196583,6.446111,DE,mobilitydatabase,3,2,155.0,200.0,45.0,True
20052,2483,1022014,,2,344450,432904,15,Karlsruhe Hbf,48.993515,8.402181,Achern,48.63399,8.065324,DE,mobilitydatabase,6,5,316.0,368.0,52.0,True
20052,3074,1143815,,2,344450,432904,15,Karlsruhe Hbf,48.993515,8.402181,Achern,48.63399,8.065324,DE,mobilitydatabase,6,5,316.0,368.0,52.0,True
20052,421,465812,,2,344450,499329,10,Karlsruhe Hbf,48.993515,8.402181,Baden-Baden,48.790325,8.190831,DE,mobilitydatabase,23,22,1367.0,1397.0,30.0,True
20052,632,327019,,2,344450,499329,10,Karlsruhe Hbf,48.993515,8.402181,Baden-Baden,48.790325,8.190831,DE,mobilitydatabase,23,22,1367.0,1397.0,30.0,True
2006,1509,503092,,2,500720,13500,15,Nordenham,53.48384,8.487495,Bremen Hbf,53.082947,8.813447,DE,mobilitydatabase,5,4,284.0,357.0,73.0,True
2006,1509,762306,,2,119897,500720,15,Bremen Hbf,53.082993,8.813512,Nordenham,53.48384,8.487495,DE,mobilitydatabase,6,5,301.0,372.0,71.0,True
2006,1655,726053,,2,257135,500720,10,Bremen Hbf,53.083073,8.813611,Nordenham,53.48384,8.487495,DE,mobilitydatabase,24,23,1390.0,1452.0,62.0,True
2006,2498,1090175,,2,119897,500720,14,Bremen Hbf,53.082993,8.813512,Nordenham,53.48384,8.487495,DE,mobilitydatabase,6,5,301.0,372.0,71.0,True
2006,2498,32560,,2,500720,13500,14,Nordenham,53.48384,8.487495,Bremen Hbf,53.082947,8.813447,DE,mobilitydatabase,5,4,284.0,357.0,73.0,True
2006,3052,529458,,2,500720,13500,14,Nordenham,53.48384,8.487495,Bremen Hbf,53.082947,8.813447,DE,mobilitydatabase,6,5,344.0,417.0,73.0,True
2006,3812,102751,,2,500720,13500,15,Nordenham,53.48384,8.487495,Bremen Hbf,53.082947,8.813447,DE,mobilitydatabase,24,23,1424.0,1497.0,73.0,True
2006,3812,1119806,,2,257135,500720,15,Bremen Hbf,53.083073,8.813611,Nordenham,53.48384,8.487495,DE,mobilitydatabase,22,21,1261.0,1332.0,71.0,True
2006,3812,641370,,2,119897,500720,15,Bremen Hbf,53.082993,8.813512,Nordenham,53.48384,8.487495,DE,mobilitydatabase,23,22,1321.0,1392.0,71.0,True
2006,3812,901926,,2,500720,119897,15,Nordenham,53.48384,8.487495,Bremen Hbf,53.082993,8.813512,DE,mobilitydatabase,23,22,1364.0,1437.0,73.0,True
2006,3812,914862,,2,119897,500720,15,Bremen Hbf,53.082993,8.813512,Nordenham,53.48384,8.487495,DE,mobilitydatabase,25,24,1450.0,1521.0,71.0,True
2006,3812,925647,,2,500720,119897,15,Nordenham,53.48384,8.487495,Bremen Hbf,53.082993,8.813512,DE,mobilitydatabase,22,21,1304.0,1377.0,73.0,True
2006,500,927318,,2,500720,13500,15,Nordenham,53.48384,8.487495,Bremen Hbf,53.082947,8.813447,DE,mobilitydatabase,6,5,344.0,417.0,73.0,True
2006,842,129417,,2,500720,13500,14,Nordenham,53.48384,8.487495,Bremen Hbf,53.082947,8.813447,DE,mobilitydatabase,24,23,1424.0,1497.0,73.0,True
2006,842,1332132,,2,257135,500720,14,Bremen Hbf,53.083073,8.813611,Nordenham,53.48384,8.487495,DE,mobilitydatabase,22,21,1261.0,1332.0,71.0,True
2006,842,1338014,,2,119897,500720,14,Bremen Hbf,53.082993,8.813512,Nordenham,53.48384,8.487495,DE,mobilitydatabase,25,24,1450.0,1521.0,71.0,True
2006,842,1378667,,2,500720,119897,14,Nordenham,53.48384,8.487495,Bremen Hbf,53.082993,8.813512,DE,mobilitydatabase,22,21,1304.0,1377.0,73.0,True
2006,842,591368,,2,119897,500720,14,Bremen Hbf,53.082993,8.813512,Nordenham,53.48384,8.487495,DE,mobilitydatabase,23,22,1321.0,1392.0,71.0,True
2006,842,817861,,2,500720,119897,14,Nordenham,53.48384,8.487495,Bremen Hbf,53.082993,8.813512,DE,mobilitydatabase,23,22,1364.0,1437.0,73.0,True
20113,1295,176675,,2,646878,553548,7,Nagold,48.555286,8.72782,Horb,48.44147,8.688982,DE,mobilitydatabase,5,5,308.0,334.0,26.0,True
20113,1295,477892,,2,350745,144587,13,Pforzheim Hbf,48.894154,8.703099,Nagold Stadtmitte,48.551273,8.728502,DE,mobilitydatabase,23,22,1362.0,1413.0,51.0,True
20113,1295,707356,,2,144587,350745,13,Nagold Stadtmitte,48.551273,8.728502,Pforzheim Hbf,48.894154,8.703099,DE,mobilitydatabase,23,22,1377.0,1427.0,50.0,True
20113,1331,696930,,2,144587,350745,13,Nagold Stadtmitte,48.551273,8.728502,Pforzheim Hbf,48.894154,8.703099,DE,mobilitydatabase,23,22,1377.0,1427.0,50.0,True
20113,1331,751412,,2,350745,144587,13,Pforzheim Hbf,48.894154,8.703099,Nagold Stadtmitte,48.551273,8.728502,DE,mobilitydatabase,23,22,1362.0,1413.0,51.0,True
20113,1500,101167,,2,350745,553548,18,Pforzheim Hbf,48.894154,8.703099,Horb,48.44147,8.688982,DE,mobilitydatabase,23,22,1366.0,1438.0,72.0,True
20113,1581,1224318,,2,553548,350745,18,Horb,48.44147,8.688982,Pforzheim Hbf,48.894154,8.703099,DE,mobilitydatabase,7,5,357.0,428.0,71.0,True
20113,1581,31376,,2,350745,144587,13,Pforzheim Hbf,48.894154,8.703099,Nagold Stadtmitte,48.551273,8.728502,DE,mobilitydatabase,24,23,1432.0,1478.0,46.0,True
20113,1655,1209542,,2,553548,417627,8,Horb,48.44147,8.688982,Tübingen Hbf,48.51564,9.055395,DE,mobilitydatabase,5,4,292.0,322.0,30.0,True
20113,1655,533954,,2,334323,417627,3,Rottenburg(Neckar),48.47243,8.935548,Tübingen Hbf,48.51564,9.055395,DE,mobilitydatabase,5,5,348.0,358.0,10.0,True
20113,1655,796772,,2,334323,417627,3,Rottenburg(Neckar),48.47243,8.935548,Tübingen Hbf,48.51564,9.055395,DE,mobilitydatabase,23,22,1370.0,1380.0,10.0,True
20113,1655,906195,,2,417627,334323,3,Tübingen Hbf,48.51564,9.055395,Rottenburg(Neckar),48.47243,8.935548,DE,mobilitydatabase,22,22,1354.0,1364.0,10.0,True
20113,1655,966007,,2,334323,417627,3,Rottenburg(Neckar),48.47243,8.935548,Tübingen Hbf,48.51564,9.055395,DE,mobilitydatabase,22,22,1339.0,1349.0,10.0,True
20113,1669,1421825,,2,553548,350745,18,Horb,48.44147,8.688982,Pforzheim Hbf,48.894154,8.703099,DE,mobilitydatabase,5,4,264.0,348.0,84.0,True
20113,1773,288577,,2,553548,646878,3,Horb,48.44147,8.688982,Nagold,48.555286,8.72782,DE,mobilitydatabase,5,5,302.0,322.0,20.0,True
20113,1787,539495,,2,144587,350745,13,Nagold Stadtmitte,48.551273,8.728502,Pforzheim Hbf,48.894154,8.703099,DE,mobilitydatabase,23,22,1377.0,1427.0,50.0,True
20113,1787,818955,,2,350745,144587,13,Pforzheim Hbf,48.894154,8.703099,Nagold Stadtmitte,48.551273,8.728502,DE,mobilitydatabase,23,22,1362.0,1413.0,51.0,True
20113,1797,1082401,,2,334323,417627,3,Rottenburg(Neckar),48.47243,8.935548,Tübingen Hbf,48.51564,9.055395,DE,mobilitydatabase,24,23,1432.0,1442.0,10.0,True
20113,1797,745242,,2,417627,334323,3,Tübingen Hbf,48.51564,9.055395,Rottenburg(Neckar),48.47243,8.935548,DE,mobilitydatabase,23,23,1413.0,1423.0,10.0,True
20113,2119,1233586,,2,553548,350745,18,Horb,48.44147,8.688982,Pforzheim Hbf,48.894154,8.703099,DE,mobilitydatabase,23,22,1328.0,1409.0,81.0,True
20113,255,1153080,,2,110041,350745,17,Eutingen im Gäu,48.479954,8.782236,Pforzheim Hbf,48.894154,8.703099,DE,mobilitydatabase,6,5,356.0,419.0,63.0,True
20113,255,1191964,,2,417627,334323,3,Tübingen Hbf,48.51564,9.055395,Rottenburg(Neckar),48.47243,8.935548,DE,mobilitydatabase,5,5,333.0,342.0,9.0,True
20113,255,1256329,,2,350745,110041,18,Pforzheim Hbf,48.894154,8.703099,Eutingen im Gäu,48.479954,8.782236,DE,mobilitydatabase,5,4,279.0,352.0,73.0,True
20113,255,53116,,2,646878,350745,12,Nagold,48.555286,8.72782,Pforzheim Hbf,48.894154,8.703099,DE,mobilitydatabase,6,5,329.0,376.0,47.0,True
20113,287,986516,,2,553548,350745,18,Horb,48.44147,8.688982,Pforzheim Hbf,48.894154,8.703099,DE,mobilitydatabase,23,22,1324.0,1409.0,85.0,True
20113,3041,1186984,,2,553548,350745,18,Horb,48.44147,8.688982,Pforzheim Hbf,48.894154,8.703099,DE,mobilitydatabase,23,22,1324.0,1409.0,85.0,True
20113,3145,309176,,2,417627,334323,3,Tübingen Hbf,48.51564,9.055395,Rottenburg(Neckar),48.47243,8.935548,DE,mobilitydatabase,5,5,333.0,342.0,9.0,True
20113,3145,361595,,2,417627,334323,3,Tübingen Hbf,48.51564,9.055395,Rottenburg(Neckar),48.47243,8.935548,DE,mobilitydatabase,0,0,33.0,42.0,9.0,True
20113,3145,570975,,2,334323,417627,3,Rottenburg(Neckar),48.47243,8.935548,Tübingen Hbf,48.51564,9.055395,DE,mobilitydatabase,0,0,46.0,56.0,10.0,True
20113,3145,946284,,2,144587,350745,13,Nagold Stadtmitte,48.551273,8.728502,Pforzheim Hbf,48.894154,8.703099,DE,mobilitydatabase,1,0,42.0,89.0,47.0,True
20113,3145,980814,,2,334323,417627,3,Rottenburg(Neckar),48.47243,8.935548,Tübingen Hbf,48.51564,9.055395,DE,mobilitydatabase,1,1,77.0,87.0,10.0,True
20113,3176,880228,,2,144587,350745,13,Nagold Stadtmitte,48.551273,8.728502,Pforzheim Hbf,48.894154,8.703099,DE,mobilitydatabase,5,4,287.0,348.0,61.0,True
20113,3470,77967,,2,553548,646878,3,Horb,48.44147,8.688982,Nagold,48.555286,8.72782,DE,mobilitydatabase,5,5,302.0,322.0,20.0,True
20113,3632,875512,,2,350745,553548,18,Pforzheim Hbf,48.894154,8.703099,Horb,48.44147,8.688982,DE,mobilitydatabase,23,22,1366.0,1438.0,72.0,True
20113,399,340369,,2,350745,144587,13,Pforzheim Hbf,48.894154,8.703099,Nagold Stadtmitte,48.551273,8.728502,DE,mobilitydatabase,24,23,1432.0,1478.0,46.0,True
20113,85,585070,,2,553548,350745,18,Horb,48.44147,8.688982,Pforzheim Hbf,48.894154,8.703099,DE,mobilitydatabase,23,22,1328.0,1409.0,81.0,True
20145,1628,631043,,2,62479,126428,7,Mittenwald,47.44003,11.265705,München Hbf,48.140232,11.558335,DE,mobilitydatabase,6,5,307.0,406.0,99.0,True
20145,2107,59556,,2,62479,126428,7,Mittenwald,47.44003,11.265705,München Hbf,48.140232,11.558335,DE,mobilitydatabase,6,5,307.0,406.0,99.0,True
20234,1655,1016523,,2,458480,175606,6,Raspenava,50.89648,15.131115,Liberec,50.76095,15.045946,DE,mobilitydatabase,23,23,1412.0,1435.0,23.0,True
20234,1655,1035692,,2,175606,662611,7,Liberec,50.76095,15.045946,Frydlant v Cechach,50.91894,15.07303,DE,mobilitydatabase,23,22,1354.0,1382.0,28.0,True
20234,1655,1082280,,2,175606,1254,11,Liberec,50.76095,15.045946,Cernousy,51.008022,15.037492,DE,mobilitydatabase,6,5,334.0,387.0,53.0,True
20234,1655,1197319,,2,175606,662611,7,Liberec,50.76095,15.045946,Frydlant v Cechach,50.91894,15.07303,DE,mobilitydatabase,22,21,1299.0,1328.0,29.0,True
20234,1655,254397,,2,662611,458480,2,Frydlant v Cechach,50.91894,15.07303,Raspenava,50.89648,15.131115,DE,mobilitydatabase,23,23,1400.0,1406.0,6.0,True
20234,1655,46676,,2,662611,175606,7,Frydlant v Cechach,50.91894,15.07303,Liberec,50.76095,15.045946,DE,mobilitydatabase,22,21,1314.0,1345.0,31.0,True
20234,255,1060920,,2,239814,175606,11,Nove Mesto p.Smrkem,50.924747,15.224189,Liberec,50.76095,15.045946,DE,mobilitydatabase,5,5,301.0,357.0,56.0,True
20234,255,1216896,,2,662611,1254,5,Frydlant v Cechach,50.91894,15.07303,Cernousy,51.008022,15.037492,DE,mobilitydatabase,5,5,306.0,321.0,15.0,True
20234,255,1219310,,2,662611,175606,7,Frydlant v Cechach,50.91894,15.07303,Liberec,50.76095,15.045946,DE,mobilitydatabase,4,4,245.0,276.0,31.0,True
20234,255,297641,,2,1254,175606,11,Cernousy,51.008022,15.037492,Liberec,50.76095,15.045946,DE,mobilitydatabase,5,4,266.0,323.0,57.0,True
20234,255,432744,,2,175606,239814,11,Liberec,50.76095,15.045946,Nove Mesto p.Smrkem,50.924747,15.224189,DE,mobilitydatabase,6,5,359.0,415.0,56.0,True
20234,255,766843,,2,175606,239814,14,Liberec,50.76095,15.045946,Nove Mesto p.Smrkem,50.924747,15.224189,DE,mobilitydatabase,5,4,297.0,355.0,58.0,True
20234,255,775914,,2,1254,175606,11,Cernousy,51.008022,15.037492,Liberec,50.76095,15.045946,DE,mobilitydatabase,6,5,326.0,383.0,57.0,True
20234,255,843780,,2,662611,1254,5,Frydlant v Cechach,50.91894,15.07303,Cernousy,51.008022,15.037492,DE,mobilitydatabase,23,23,1383.0,1398.0,15.0,True
20234,3145,1311123,,2,662611,175606,7,Frydlant v Cechach,50.91894,15.07303,Liberec,50.76095,15.045946,DE,mobilitydatabase,5,4,293.0,323.0,30.0,True
20234,3145,230805,,2,175606,662611,7,Liberec,50.76095,15.045946,Frydlant v Cechach,50.91894,15.07303,DE,mobilitydatabase,1,0,35.0,63.0,28.0,True
20234,3145,788083,,2,1254,175606,11,Cernousy,51.008022,15.037492,Liberec,50.76095,15.045946,DE,mobilitydatabase,6,5,338.0,383.0,45.0,True
20237,1369,872054,,2,623747,122204,14,Meiningen,50.57407,10.421205,Schweinfurt Hbf,50.035313,10.212919,DE,mobilitydatabase,22,21,1270.0,1356.0,86.0,True
20237,1655,1207760,,2,122204,64182,8,Schweinfurt Hbf,50.035313,10.212919,Bad Neustadt(Saale),50.32813,10.226134,DE,mobilitydatabase,24,23,1431.0,1466.0,35.0,True
20237,1655,713839,,2,623747,615850,16,Meiningen,50.57407,10.421205,Schweinfurt Stadt,50.046806,10.244297,DE,mobilitydatabase,6,5,321.0,406.0,85.0,True
20237,1797,1286875,,2,46213,122204,13,Grimmenthal,50.53437,10.456381,Schweinfurt Hbf,50.035313,10.212919,DE,mobilitydatabase,23,22,1359.0,1420.0,61.0,True
20237,1797,1358476,,2,615850,46213,14,Schweinfurt Stadt,50.046806,10.244297,Grimmenthal,50.53437,10.456381,DE,mobilitydatabase,22,21,1267.0,1344.0,77.0,True
20237,1961,491315,,2,122204,623747,14,Schweinfurt Hbf,50.035313,10.212919,Meiningen,50.57407,10.421205,DE,mobilitydatabase,23,22,1344.0,1420.0,76.0,True
20237,2527,88108,,2,122204,623747,14,Schweinfurt Hbf,50.035313,10.212919,Meiningen,50.57407,10.421205,DE,mobilitydatabase,23,22,1344.0,1424.0,80.0,True
20237,255,135050,,2,631842,122204,9,Mellrichstadt Bf,50.42478,10.307039,Schweinfurt Hbf,50.035313,10.212919,DE,mobilitydatabase,5,5,306.0,352.0,46.0,True
20237,255,443515,,2,623747,271339,11,Meiningen,50.57407,10.421205,Ebenhausen(Unterfr),50.131306,10.13804,DE,mobilitydatabase,5,4,253.0,305.0,52.0,True
20237,2967,423240,,2,623747,615850,16,Meiningen,50.57407,10.421205,Schweinfurt Stadt,50.046806,10.244297,DE,mobilitydatabase,22,21,1270.0,1362.0,92.0,True
20237,3470,1026221,,2,623747,122204,10,Meiningen,50.57407,10.421205,Schweinfurt Hbf,50.035313,10.212919,DE,mobilitydatabase,23,22,1323.0,1420.0,97.0,True
20237,3470,1199570,,2,651327,623747,2,Ritschenhausen l,50.51099,10.431543,Meiningen,50.57407,10.421205,DE,mobilitydatabase,22,22,1369.0,1377.0,8.0,True
